"game_name","game_number","ticket_price","overall_odds_1_in","prize_amount","prize_breakdown","n_prizes","approx_odds_1_in","implied_probability","tolerance_pct","raw"
"FULL OF £1,000s","1515",5,3.37,1000,"£5 AUTOWIN + (£5 x 2) +      £15 BONUS",909,20791,4.80977345967005e-05,5,"£1,000     £5 AUTOWIN + (£5 x 2) +      £15 BONUS                  909                    20,791           +/- 5.00%"
"FULL OF £1,000s","1515",5,3.37,1000,"£50 AUTOWIN + (£5 x 2) + £5 BONUS",762,24801,4.03209548002097e-05,5,"£1,000     £50 AUTOWIN + (£5 x 2) + £5 BONUS                       762                   24,801            +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,3,"3 WORDS",1996264,10,0.1,5,"£3                                      3 WORDS            1,996,264                 10         +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,5,"4 WORDS",906963,21,0.0476190476190476,5,"£5                                      4 WORDS              906,963                 21         +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,5,"(1 EXTRA WORD = £5)",1028257,18,0.0555555555555556,5,"£5       (1 EXTRA WORD = £5)                               1,028,257                 18         +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,6,"5 WORDS",665667,28,0.0357142857142857,5,"£6                                      5 WORDS              665,667                28          +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,10,"6 WORDS",60367,301,0.00332225913621262,5,"£10                                      6 WORDS                60,367              301          +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,10,"(2 EXTRA WORDS = £10)",181446,101,0.0099009900990099,5,"£10       (2 EXTRA WORDS = £10)                                181,446               101         +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,10,"(1 EXTRA WORD = £5) x 2",302319,61,0.0163934426229508,5,"£10       (1 EXTRA WORD = £5) x 2                             302,319                 61         +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,10,"(1 EXTRA WORD = £5)            4 WORDS",362949,50,0.02,5,"£10       (1 EXTRA WORD = £5)            4 WORDS              362,949                50          +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,15,"(1 EXTRA WORD = £5) x 2        4 WORDS",60491,300,0.00333333333333333,5,"£15       (1 EXTRA WORD = £5) x 2        4 WORDS                60,491              300          +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,20,"7 WORDS",60567,300,0.00333333333333333,5,"£20                                7 WORDS                    60,567              300            +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,20,"(2 EXTRA WORDS = £10) x 2",60512,300,0.00333333333333333,5,"£20      (2 EXTRA WORDS = £10) x 2                            60,512              300            +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,20,"(1 EXTRA WORD = £5) x 3   4 WORDS",60491,300,0.00333333333333333,5,"£20      (1 EXTRA WORD = £5) x 3   4 WORDS                    60,491              300            +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,100,"8 WORDS",9797,1853,0.000539665407447383,5,"£100                                8 WORDS                     9,797            1,853            +/- 5.00%"
"CASHWORD EXTRA","1507",3,3.12,1000,"9 WORDS",67,270845,3.69214864590448e-06,11.78,"£1,000                                9 WORDS                        67          270,845            +/- 11.78%"
"CASHWORD EXTRA","1507",3,3.12,10000,"10 WORDS",4,4536645,2.20427209975654e-07,36.55,"£10,000                                10 WORDS                        4        4,536,645           +/- 36.55%"
"CASHWORD EXTRA","1507",3,3.12,3e+05,"11 WORDS",4,4536645,2.20427209975654e-07,36.55,"£300,000                                11 WORDS                        4        4,536,645           +/- 36.55%"
"RED HOT 7s","1503",5,3.1,5,"£5",333195,34,0.0294117647058824,5,"£5       £5                                                  333,195                   34             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,5,"£5 AUTOWIN",333053,34,0.0294117647058824,5,"£5       £5 AUTOWIN                                         333,053                    34             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,5,"£5 BONUS",333067,34,0.0294117647058824,5,"£5                                   £5 BONUS               333,067                    34             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,7,"£7",259163,43,0.0232558139534884,5,"£7       £7                                                  259,163                   43             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,7,"£7 AUTOWIN",370086,30,0.0333333333333333,5,"£7       £7 AUTOWIN                                         370,086                    30             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,7,"£7 BONUS",296054,38,0.0263157894736842,5,"£7                                   £7 BONUS               296,054                    38             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,10,"£10",148095,75,0.0133333333333333,5,"£10       £10                                                148,095                    75             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,10,"£10 AUTOWIN",185043,60,0.0166666666666667,5,"£10       £10 AUTOWIN                                        185,043                    60             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,10,"£10 BONUS",148015,76,0.0131578947368421,5,"£10                                   £10 BONUS               148,015                   76             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,10,"£5 DOUBLE",185043,60,0.0166666666666667,5,"£10       £5 DOUBLE                                          185,043                    60             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,10,"£5 x 2",148016,76,0.0131578947368421,5,"£10       £5 x 2                                              148,016                   76             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,14,"£7 DOUBLE",370013,31,0.032258064516129,5,"£14       £7 DOUBLE                                           370,013                   31             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,14,"£7 x 2",185041,60,0.0166666666666667,5,"£14       £7 x 2                                              185,041                   60             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,20,"£20",37021,300,0.00333333333333333,5,"£20       £20                                                   37,021                 300             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,20,"£20 BONUS",37027,300,0.00333333333333333,5,"£20                                   £20 BONUS                37,027                  300             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,20,"£10 DOUBLE",37028,300,0.00333333333333333,5,"£20       £10 DOUBLE                                           37,028                  300             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,20,"£5 AUTOWIN + (£5 x 2)       £5 BONUS",36948,301,0.00332225913621262,5,"£20       £5 AUTOWIN + (£5 x 2)       £5 BONUS                36,948                   301             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,25,"£25",17572,632,0.00158227848101266,5,"£25       £25                                                   17,572                 632             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,25,"£25 AUTOWIN",17645,630,0.00158730158730159,5,"£25       £25 AUTOWIN                                          17,645                  630             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,25,"£25 BONUS",17609,631,0.00158478605388273,5,"£25                                   £25 BONUS                17,609                  631             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,25,"(£5 x 3)                    (£5 BONUS x 2)",19392,573,0.00174520069808028,5,"£25       (£5 x 3)                    (£5 BONUS x 2)           19,392                  573             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,25,"(£5 x 3)                    £10 BONUS",19368,574,0.00174216027874564,5,"£25       (£5 x 3)                    £10 BONUS                19,368                  574             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,40,"£40",3962,2803,0.000356760613628255,5,"£40       £40                                                   3,962                2,803             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,40,"£40 AUTOWIN",3995,2780,0.000359712230215827,5,"£40       £40 AUTOWIN                                           3,995                2,780             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,40,"£40 BONUS",3949,2812,0.000355618776671408,5,"£40                                   £40 BONUS                 3,949                2,812             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,40,"(£5 AUTOWIN x 2) +          (£5 BONUS x 2)",3935,2822,0.000354358610914245,5,"£40    (£5 AUTOWIN x 2) +          (£5 BONUS x 2)          3,935                  2,822             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,50,"£50",2172,5112,0.000195618153364632,5,"£50    £50                                                 2,172                   5,112            +/- 5.00%"
"RED HOT 7s","1503",5,3.1,50,"£50 AUTOWIN",2215,5013,0.000199481348493916,5,"£50    £50 AUTOWIN                                         2,215                  5,013             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,50,"£50 BONUS",2196,5056,0.000197784810126582,5,"£50                                £50 BONUS               2,196                  5,056             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,50,"£25 DOUBLE",2201,5045,0.000198216055500496,5,"£50    £25 DOUBLE                                          2,201                  5,045             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,70,"£70",2648,4193,0.000238492725971858,5,"£70   £70                                                 2,648                   4,193            +/- 5.00%"
"RED HOT 7s","1503",5,3.1,70,"£70 AUTOWIN",2484,4470,0.000223713646532438,5,"£70   £70 AUTOWIN                                         2,484                   4,470            +/- 5.00%"
"RED HOT 7s","1503",5,3.1,70,"(£5 AUTOWIN x 7) +          (£5 BONUS x 3)",2652,4187,0.000238834487700024,5,"£70   (£5 AUTOWIN x 7) +          (£5 BONUS x 3)          2,652                   4,187            +/- 5.00%"
"RED HOT 7s","1503",5,3.1,100,"£100",407,27280,3.66568914956012e-05,5,"£100    £100                                                  407                 27,280             +/- 5.00%"
"RED HOT 7s","1503",5,3.1,100,"£100 AUTOWIN",397,27967,3.57564272177924e-05,5,"£100    £100 AUTOWIN                                          397                 27,967             +/- 5.00%"
